Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
2,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,35.621712,50.115015,14.493302999999996,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.4861,0.1585,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[1.8609, 1.9201, 1.9981, 2.3665000000000003, 2.3778, 2.4519, 2.5010000000000003, 2.5493, 4.4861, 4.5609, 4.5753, 4.621, 4.6709000000000005, 4.8339, 4.9306, 5.046600000000001, 5.1732000000000005, 5.3093, 5.4351, 5.566, 5.7015, 5.8401000000000005, 5.9689000000000005, 6.1185, 6.2599, 6.4073, 6.5666, 6.7328, 6.905200000000001, 7.076700000000001, 7.264, 7.447900000000001, 11.8488, 12.0976, 12.8012, 13.187, 13.3017, 13.6905]","[1.8802, 1.9376, 2.049, 2.3759, 2.4155, 2.4672, 2.5151000000000003, 2.5594, 4.4908, 4.5616, 4.581, 4.631, 4.7686, 4.8391, 4.9592, 5.0777, 5.2023, 5.3376, 5.4671, 5.5989, 5.735, 5.8722, 6.0125, 6.1641, 6.305000000000001, 6.4518, 6.610600000000001, 6.7774, 6.9575000000000005, 7.1292, 7.3024, 7.515000000000001, 11.9136, 12.1781, 12.8778, 13.264, 13.3054, 13.755]","[7.656000000000001, 7.808000000000001, 8.0111, 10.4989, 12.3165, 12.4837, 13.1102, 13.4091]","[7.7016, 7.8607, 8.0393, 10.5409, 12.3905, 12.5391, 13.3137, 13.4632]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
3,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,50.129712,64.52321500000001,14.393502999999995,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.3863,0.0586999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[1.9159, 2.0916, 2.3646000000000003, 2.7196, 2.8477, 2.8616, 2.9173, 2.9802, 3.0561000000000003, 3.1195, 3.1905, 3.2606, 3.323, 3.4627000000000003, 4.3863, 4.4001, 4.4114, 4.4581, 4.4825, 4.5175, 4.5561, 4.5615000000000006, 4.5657000000000005, 4.6016, 4.6096, 4.6187000000000005, 4.6623, 4.7904, 4.894, 4.9534, 5.009, 5.066800000000001, 5.1562, 5.2753000000000005, 5.3947, 5.5254, 5.7914, 5.9293000000000005, 6.079000000000001, 6.2035, 6.3481000000000005, 6.4938, 6.6282000000000005, 6.770700000000001, 6.9183, 7.2659, 7.4385, 7.660900000000001, 8.4636, 8.7098, 9.9006, 11.0982, 13.766]","[2.0097, 2.3406, 2.4250000000000003, 2.7929, 2.8578, 2.8745000000000003, 2.939, 3.0051, 3.076, 3.1424000000000003, 3.2046, 3.2789, 3.3398000000000003, 3.4748, 4.3892, 4.4078, 4.4192, 4.4787, 4.4852, 4.5289, 4.5575, 4.5619000000000005, 4.5689, 4.6022, 4.6182, 4.6303, 4.7408, 4.8561000000000005, 4.9172, 4.970400000000001, 5.0582, 5.0758, 5.175, 5.2839, 5.423900000000001, 5.5548, 5.8219, 5.9665, 6.106, 6.245, 6.3844, 6.5347, 6.6715, 6.8117, 6.9576, 7.307, 7.4949, 7.6795, 8.507, 8.7447, 9.975, 11.1476, 13.8297]","[7.6606, 7.992, 8.1417, 8.8992, 9.2097, 9.5379, 10.1446, 10.8133, 12.9355]","[7.6722, 8.037600000000001, 8.1812, 8.9389, 9.2396, 9.5799, 10.1904, 10.8464, 12.9374]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
4,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,64.536012,79.18421500000002,14.648202999999995,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.641,0.3133999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.2556, 4.641, 4.8337, 4.9694, 5.3853, 5.5446, 6.4105, 6.677300000000001]","[0.2557, 4.7536000000000005, 4.8881000000000006, 5.0252, 5.4350000000000005, 5.5902, 6.467300000000001, 6.756]","[5.108700000000001, 5.2397, 5.7053, 5.8777, 6.0395, 6.437, 6.8862000000000005]","[5.1588, 5.2854, 5.756, 5.9245, 6.0793, 6.4618, 6.9379]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
5,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,79.200112,93.888015,14.687902999999991,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6807,0.3530999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6807, 4.8519000000000005, 4.9913, 5.1138, 5.246, 5.3828000000000005]","[4.7613, 4.907900000000001, 5.0366, 5.1631, 5.2918, 5.434]","[5.4234, 5.5263, 13.3092, 14.3755]","[5.4285000000000005, 5.5728, 13.3342, 14.4259]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
6,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,93.900212,108.544215,14.644002999999998,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6368,0.3091999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[1.5355, 1.5768, 1.879, 2.1059, 4.6368, 4.7931, 4.9093, 5.0305, 5.1526000000000005, 5.2819, 5.4177, 5.5976, 5.9535, 8.0821]","[1.5606, 1.5963, 1.8841, 2.2196, 4.7152, 4.8277, 4.9515, 5.0716, 5.1951, 5.3264000000000005, 5.462000000000001, 5.6422, 6.0107, 8.086500000000001]","[5.4387, 7.593100000000001]","[5.4604, 7.632000000000001]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
7,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,108.559012,123.212415,14.653402999999996,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6462,0.3186,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6462, 4.8108, 4.9257, 5.0516000000000005, 5.1889, 13.2507, 14.1964]","[4.728000000000001, 4.8447000000000005, 4.970400000000001, 5.097300000000001, 5.2330000000000005, 13.2976, 14.2429]","[5.328600000000001, 12.5954]","[5.3748000000000005, 12.6292]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
8,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,123.224312,142.86281499999996,19.63850300000001,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6383,0.3106999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6858, 4.7918, 4.9953]","[4.6988, 4.857200000000001, 5.0111]","[4.6383, 4.9555]","[4.7023, 5.0128]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
9,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,142.87561200000005,157.525215,14.649603000000011,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6424,0.3147999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.2563, 4.6424, 4.8325000000000005, 4.9512, 5.082, 5.2362, 5.502400000000001]","[0.2572, 4.7410000000000005, 4.8615, 4.9985, 5.1323, 5.2565, 5.5492]","[5.2286, 5.3626000000000005]","[5.264, 5.403300000000001]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
10,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,157.539512,177.15471599999995,19.615204000000013,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.615,0.2873999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6493, 4.9306, 5.4842]","[4.6741, 4.9991, 5.5064]","[4.615, 4.776400000000001, 5.0904, 5.256200000000001]","[4.6631, 4.8437, 5.148000000000001, 5.3059]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
11,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,177.16921200000004,196.815915,19.646703,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6465000000000005,0.3189000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.2537, 4.6683, 4.988700000000001]","[0.2545, 4.7478, 5.035200000000001]","[4.6465000000000005, 4.7382, 4.8343]","[4.6511000000000005, 4.7456000000000005, 4.8954]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
12,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,196.828712,216.493615,19.664903000000013,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6647,0.3370999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.9547],[5.0071],"[4.6647, 4.8127]","[4.7239, 4.8657]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
13,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,216.509412,231.222615,14.713202999999991,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.706,0.3784,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.2532, 4.706]","[0.2541, 4.7901]",[],[],0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
14,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,231.234812,245.959816,14.725003999999982,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7178,0.3902000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7178, 4.8909, 5.023000000000001, 5.1517]","[4.7982000000000005, 4.9398, 5.0636, 5.208600000000001]",[],[],0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
15,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,245.975012,265.599815,19.624802999999982,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6246,0.2969999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.2398, 0.266, 4.6843, 4.9196, 5.0425, 5.1997, 5.3563]","[0.2417, 0.2685, 4.6936, 4.9673, 5.1071, 5.2471000000000005, 5.3901]","[4.6246, 4.7817]","[4.6722, 4.8396]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
16,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,265.614312,285.304415,19.690103000000025,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6899000000000015,0.3623000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.235, 4.8636]","[0.2371, 4.946400000000001]","[4.689900000000001, 5.0623000000000005]","[4.7011, 5.0983]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
17,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,285.3188120000001,304.961215,19.642403,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6422,0.3145999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7087, 4.9484, 5.1325]","[4.7106, 5.0312, 5.176]","[4.6422, 4.799300000000001]","[4.6766000000000005, 4.8581]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
18,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,304.973412,324.626015,19.652603,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6524,0.3247999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6524, 4.8318, 5.0017000000000005]","[4.7175, 4.9199, 5.0499]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
19,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,324.637012,344.323616,19.68660399999999,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6864,0.3587999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[0.2489],[0.2499],"[4.6864, 4.8349, 5.0745000000000005]","[4.7010000000000005, 4.9531, 5.1187000000000005]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
20,0,0.0,0,0,1,0,,0.0,,,0,344.337012,359.6648140000001,15.327801999999965,2.8181000000000003,3.8276,1.0094999999999996,4.3276,5.3276,1.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
21,0,,0,0,1,0,,,,,0,359.675811,375.003614,15.327803000000015,2.8181000000000003,3.8276,1.0094999999999996,4.3276,5.3276,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
22,0,,0,1,0,0,0.0,,1.0,,1,375.015711,394.731814,19.716102999999976,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7159,0.3883000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.9053, 5.1882, 5.3468, 5.5341000000000005]","[5.0597, 5.252400000000001, 5.417400000000001, 5.595400000000001]",[4.7159],[4.7689],0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
23,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,394.743711,414.387614,19.64390299999997,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6437,0.3160999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6897, 4.9769000000000005]","[4.7205, 5.0433]","[4.6437, 4.8121]","[4.7047, 4.863300000000001]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
24,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,414.399411,434.008914,19.60950300000001,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6093,0.2816999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.9585],[5.0337000000000005],"[4.6093, 4.7868, 5.1673]","[4.6803, 4.847700000000001, 5.2007]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
25,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,434.02321100000006,453.646514,19.623303000000018,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6231,0.2954999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.935700000000001],[5.0265],"[4.6231, 4.7737]","[4.6799, 4.825]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
26,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,453.66251100000005,473.286214,19.623702999999978,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6235,0.2958999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.9571000000000005],[5.0259],"[4.6235, 4.7822000000000005]","[4.680400000000001, 4.840800000000001]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
27,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,473.298211,493.077514,19.779303000000027,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7791000000000015,0.4515000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[5.0052],[5.1240000000000006],[4.779100000000001],[4.8726],0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
28,0,0.0,0,0,1,0,,0.0,,,0,493.092211,508.420014,15.327802999999962,2.8181000000000003,3.8276,1.0094999999999996,4.3276,5.3276,1.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[13.926],[13.9954],[],[],0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
29,0,,1,0,0,0,1.0,,0.0,,1,508.43151100000006,523.1143139999998,14.682803000000035,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6756,0.3479999999999998,aaa,aaa,1,,0,1,0,1,-70.0,,"[2.9607, 2.9903, 3.1536, 4.6756, 4.737, 4.8013, 4.9196, 5.1416, 5.2803, 5.403700000000001, 5.5353, 5.6753, 5.808400000000001, 5.9482, 6.085100000000001, 6.2308, 6.3841, 6.530600000000001, 6.687200000000001, 9.6723, 11.1474, 11.3637, 12.1834]","[2.9669000000000003, 3.0286, 3.1707, 4.722, 4.7392, 4.828, 4.9309, 5.1736, 5.3083, 5.4351, 5.5671, 5.7121, 5.8462000000000005, 5.986800000000001, 6.128500000000001, 6.2744, 6.4291, 6.570600000000001, 6.7254000000000005, 9.7124, 11.1801, 11.3878, 12.2572]","[9.849, 10.2271, 12.4152, 12.6583]","[9.8891, 10.2485, 12.4619, 12.6965]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
30,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,523.125311,537.8032139999998,14.677903000000017,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6707,0.3430999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6707, 4.8044, 4.9402, 5.0577000000000005, 5.183800000000001, 6.4705, 6.5394000000000005, 6.6035, 6.714300000000001, 6.817900000000001, 6.9389, 7.067500000000001, 7.202500000000001, 7.3445, 7.475700000000001, 7.616, 7.7738, 7.9257, 8.106300000000001, 11.2487, 11.9862, 12.3635, 12.815, 13.0226]","[4.7090000000000005, 4.835500000000001, 4.9699, 5.0958000000000006, 5.2211, 6.521400000000001, 6.540500000000001, 6.6246, 6.729, 6.843800000000001, 6.9638, 7.0934, 7.2285, 7.375500000000001, 7.5126, 7.6583, 7.8104, 7.968, 8.1378, 11.2893, 12.0386, 12.4364, 12.866, 13.0534]","[4.947900000000001, 5.3321000000000005, 6.291, 13.0312, 13.1623, 13.3317]","[4.964300000000001, 5.3594, 6.332400000000001, 13.0403, 13.2118, 13.377400000000002]",0.0071,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,1,1,10,1,0,0.0,0.0,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250812-164606,2025-08-12,16:46:18.735980,16:57:20.113964
